date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:26	1713/1713	---M--	200	added ('OK')	image/png	etag:%2266b1dfa0-6b1%22	https://www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-32x32.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-32x32.png	(from https://www.the-qrcode-generator.com/)
00:26:28	16423/16423	---M--	200	added ('OK')	image/png	etag:%2266b1dfa0-4027%22	https://www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-192x192.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-192x192.png	(from https://www.the-qrcode-generator.com/)
00:26:28	16247/16247	---M--	200	added ('OK')	image/png	etag:%2266b1dfa0-3f77%22	https://www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-180x180.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/uploads/2024/07/cropped-tqrcg-180x180.png	(from https://www.the-qrcode-generator.com/)
00:26:30	712/712	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b31486-2c8%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/header/cross-black.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/header/cross-black.svg	(from https://www.the-qrcode-generator.com/)
00:26:30	5453/5453	---M--	200	added ('OK')	image/png	etag:%2266b31486-154d%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/header/polo-logo-v1.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/header/polo-logo-v1.png	(from https://www.the-qrcode-generator.com/)
00:26:32	524280/524280	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:30%20GMT	https://www.the-qrcode-generator.com/?lng=es	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/indexb64c.html	(from https://www.the-qrcode-generator.com/)
00:26:32	524112/524112	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:30%20GMT	https://www.the-qrcode-generator.com/?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/index0717.html	(from https://www.the-qrcode-generator.com/)
00:26:32	521033/521033	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:30%20GMT	https://www.the-qrcode-generator.com/?lng=en	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/index6dc5.html	(from https://www.the-qrcode-generator.com/)
00:26:33	525042/525042	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:31%20GMT	https://www.the-qrcode-generator.com/?lng=fr	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/indexa154.html	(from https://www.the-qrcode-generator.com/)
00:26:37	524251/524251	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:33%20GMT	https://www.the-qrcode-generator.com/?lng=it	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/indexcef0.html	(from https://www.the-qrcode-generator.com/)
00:26:37	118024/118024	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:33%20GMT	https://www.the-qrcode-generator.com/custom-qr-code	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/custom-qr-code.html	(from https://www.the-qrcode-generator.com/)
00:26:37	524380/524380	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:33%20GMT	https://www.the-qrcode-generator.com/?lng=pt	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/index07e7.html	(from https://www.the-qrcode-generator.com/)
00:26:38	535275/535275	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:33%20GMT	https://www.the-qrcode-generator.com/?lng=ru	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/index19cf.html	(from https://www.the-qrcode-generator.com/)
00:26:39	523153/523153	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:38%20GMT	https://www.the-qrcode-generator.com/?lng=pl	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/index0798.html	(from https://www.the-qrcode-generator.com/)
00:26:39	113613/113613	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:38%20GMT	https://www.the-qrcode-generator.com/dynamic-qr-code	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/dynamic-qr-code.html	(from https://www.the-qrcode-generator.com/)
00:26:39	47050/47050	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:39%20GMT	https://www.the-qrcode-generator.com/scan?lng=en	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/scan6dc5.html	(from https://www.the-qrcode-generator.com/)
00:26:41	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226707a782-163%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/Globe_icon.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/Globe_icon.svg	(from https://www.the-qrcode-generator.com/)
00:26:42	207/207	---M--	200	added ('OK')	image/svg+xml	etag:%226707a782-cf%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/arrow-up.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/arrow-up.svg	(from https://www.the-qrcode-generator.com/)
00:26:42	1030/1030	---M--	200	added ('OK')	image/png	etag:%226707a782-406%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/pen-nib-cross.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/pen-nib-cross.png	(from https://www.the-qrcode-generator.com/)
00:26:44	1145/1145	---M--	200	added ('OK')	image/png	etag:%226707a782-479%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/metric-spike.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/metric-spike.png	(from https://www.the-qrcode-generator.com/)
00:26:44	24856/24856	---MCZ	200	added ('OK')	text/css	etag:W/%226707a782-6118%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/css/qrcg-widget.css	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/css/qrcg-widget.css	(from https://www.the-qrcode-generator.com/)
00:26:44	19951/19951	---MCZ	200	added ('OK')	application/javascript	etag:W/%226707a782-4def%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/js/main.min.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/js/main.min.js	(from https://www.the-qrcode-generator.com/)
00:26:45	203742/203742	---MCZ	200	added ('OK')	application/javascript	etag:W/%226707a782-31bde%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/js/bundle.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/new_widget/dist/assets/js/bundle.js	(from https://www.the-qrcode-generator.com/)
00:26:46	318/318	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226707a782-13e%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/stepper-curve.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/stepper-curve.svg	(from https://www.the-qrcode-generator.com/)
00:26:47	34297/34297	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:47%20GMT	https://www.the-qrcode-generator.com/pricing?lng=en&signup_source=explore_plans	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/pricing774d.html	(from https://www.the-qrcode-generator.com/)
00:26:48	3165/3165	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226707a782-c5d%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/homepage/green-gradient.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/homepage/green-gradient.svg	(from https://www.the-qrcode-generator.com/)
00:26:49	47050/47050	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:48%20GMT	https://www.the-qrcode-generator.com/scan	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/scan.html	(from https://www.the-qrcode-generator.com/)
00:26:50	78107/78107	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:49%20GMT	https://www.the-qrcode-generator.com/imprint	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/imprint.html	(from https://www.the-qrcode-generator.com/)
00:26:50	80747/80747	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:50%20GMT	https://www.the-qrcode-generator.com/terms	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/terms.html	(from https://www.the-qrcode-generator.com/)
00:26:52	82102/82102	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:51%20GMT	https://www.the-qrcode-generator.com/privacy	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/privacy.html	(from https://www.the-qrcode-generator.com/)
00:26:53	80178/80178	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:52%20GMT	https://www.the-qrcode-generator.com/whats-a-qr-code	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/whats-a-qr-code.html	(from https://www.the-qrcode-generator.com/)
00:26:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2011:24:56%20GMT	https://www.the-qrcode-generator.com/blog/best-qr-code-generator/the-ultimate-guide-to-choosing-the-best-qr-code-generator	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/blog/best-qr-code-generator/the-ultimate-guide-to-choosing-the-best-qr-code-generator.25.delayed	(from https://www.the-qrcode-generator.com/)
00:26:55	97022/97022	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:54%20GMT	https://www.the-qrcode-generator.com/blog/	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/blog/index.html	(from https://www.the-qrcode-generator.com/)
00:26:55	145798/145798	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:54%20GMT	https://www.the-qrcode-generator.com/blog/buying-guide/the-ultimate-guide-to-choosing-the-best-qr-code-generator	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/blog/buying-guide/the-ultimate-guide-to-choosing-the-best-qr-code-generator.html	(from https://www.the-qrcode-generator.com/)
00:26:56	34249/34249	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:56:55%20GMT	https://www.the-qrcode-generator.com/pricing?lng=en&upgrade_source=footer	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/pricingbb37.html	(from https://www.the-qrcode-generator.com/)
00:26:56	861/861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b31485-35d%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/facebook.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/facebook.svg	(from https://www.the-qrcode-generator.com/)
00:26:58	715/715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b31485-2cb%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/twitter.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/twitter.svg	(from https://www.the-qrcode-generator.com/)
00:26:59	1147/1147	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b31485-47b%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/youtube.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/youtube.svg	(from https://www.the-qrcode-generator.com/)
00:27:00	1345/1345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266b31485-541%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/linkedin.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/footer/linkedin.svg	(from https://www.the-qrcode-generator.com/)
00:27:00	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:W/%2248a2-jut79x6Kl4uCoaGYAV8U1z0upZI%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	(from https://www.the-qrcode-generator.com/)
00:27:00	60089/60089	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eab9-PwlPAQv7DAIqUbYneNQ2HRytP9Y%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.min.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.min.js	(from https://www.the-qrcode-generator.com/)
00:27:02	2636/2636	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e9e-a4c%22	http://cdnjs.cloudflare.com/ajax/libs/html5shiv/3.7.2/html5shiv.min.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/cdnjs.cloudflare.com/ajax/libs/html5shiv/3.7.2/html5shiv.min.js	(from https://www.the-qrcode-generator.com/)
00:27:02	21652/21652	---MCZ	200	added ('OK')	text/css	etag:W/%226707a782-5494%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/stylesheets/font-awesome.css	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/stylesheets/font-awesome.css	(from https://www.the-qrcode-generator.com/)
00:27:04	91487/91487	---MCZ	200	added ('OK')	application/javascript	etag:W/%226707a782-1655f%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/js/foundation.min.js	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/js/foundation.min.js	(from https://www.the-qrcode-generator.com/)
00:27:04	2604/2604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b1e02d-a2c%22	https://www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/js/accordion-blocks.min.js?ver=1729190831	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/js/accordion-blocks.min7692.js	(from https://www.the-qrcode-generator.com/)
00:27:06	923/923	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b217f9-39b%22	https://www.the-qrcode-generator.com/wp-content/plugins/genesis-blocks/dist/assets/js/dismiss.js?ver=1722947577	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/plugins/genesis-blocks/dist/assets/js/dismiss6c67.js	(from https://www.the-qrcode-generator.com/)
00:27:06	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Oct%202024%2013:03:26%20GMT	https://www.uniqode.com/blog/wp-content/themes/tqrcg/cta/cbd-post-sidebar-top-bg-lg.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.uniqode.com/blog/wp-content/themes/tqrcg/cta/cbd-post-sidebar-top-bg-lg.33.delayed	(from https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/style.css)
00:27:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Oct%202024%2013:03:26%20GMT	https://www.uniqode.com/blog/wp-content/themes/tqrcg/cta/cbd-post-sidebar-top-bg-sm.png	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.uniqode.com/blog/wp-content/themes/tqrcg/cta/cbd-post-sidebar-top-bg-sm.34.delayed	(from https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/style.css)
00:27:08	179/179	---M--	200	added ('OK')	image/svg+xml	etag:%226707a782-b3%22	https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/plus-icon.svg	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/themes/tqrcg/img/plus-icon.svg	(from https://www.the-qrcode-generator.com/wp-content/themes/tqrcg/style.css)
00:27:09	1150/1150	---MCZ	200	added ('OK')	text/css	etag:W/%2266b1e02d-47e%22	https://www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/build/index.css?ver=1729191314	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/build/indexd472.css	(from https://www.the-qrcode-generator.com/?lng=en)
00:27:10	2604/2604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266b1e02d-a2c%22	https://www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/js/accordion-blocks.min.js?ver=1729191314	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/js/accordion-blocks.mind472.js	(from https://www.the-qrcode-generator.com/?lng=en)
00:27:12	1150/1150	---MCZ	200	added ('OK')	text/css	etag:W/%2266b1e02d-47e%22	https://www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/build/index.css?ver=1729190975	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/wp-content/plugins/accordion-blocks/build/index4147.css	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:13	120074/120074	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:12%20GMT	https://www.the-qrcode-generator.com/custom-qr-code?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/custom-qr-code0717.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:14	115591/115591	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:13%20GMT	https://www.the-qrcode-generator.com/dynamic-qr-code?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/dynamic-qr-code0717.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:15	47135/47135	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:14%20GMT	https://www.the-qrcode-generator.com/scan?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/scan0717.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:15	34432/34432	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:15%20GMT	https://www.the-qrcode-generator.com/pricing?lng=de&signup_source=explore_plans	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/pricingd9e2.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:17	80698/80698	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:16%20GMT	https://www.the-qrcode-generator.com/whats-a-qr-code?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/whats-a-qr-code0717.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:17	34384/34384	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:17%20GMT	https://www.the-qrcode-generator.com/pricing?lng=de&upgrade_source=footer	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/pricing7c12.html	(from https://www.the-qrcode-generator.com/?lng=de)
00:27:19	83094/83094	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2018:57:18%20GMT	https://www.the-qrcode-generator.com/privacy?lng=de	C:/Users/hs831/OneDrive/Desktop/qr%20code%20gene%2022/www.the-qrcode-generator.com/privacy0717.html	(from https://www.the-qrcode-generator.com/?lng=de)
